TIC_ID,label,mission
3542222,0,Kepler
5530112,1,Kepler
6226908,1,Kepler
5906694,1,Kepler
10186945,0,Kepler
4636565,0,Kepler
9956082,1,Kepler
3241647,0,Kepler
7761585,0,Kepler
3241248,0,Kepler
9716302,0,Kepler
2708286,0,Kepler
6755944,1,Kepler
10419797,0,Kepler
6515335,0,Kepler
7777471,0,Kepler
10294509,0,Kepler
3003019,0,Kepler
9334893,1,Kepler
10000941,1,Kepler
9455677,1,Kepler
7690855,0,Kepler
5649837,0,Kepler
10141938,0,Kepler
8029197,0,Kepler
12257886,0,Kepler
11465651,1,Kepler
5036480,0,Kepler
10275077,0,Kepler
6592832,0,Kepler
8524346,0,Kepler
3937814,1,Kepler
5551228,0,Kepler
5471271,0,Kepler
5881120,1,Kepler
3248696,0,Kepler
4548098,1,Kepler
5306383,0,Kepler
5041847,0,Kepler
3836558,0,Kepler
6106282,1,Kepler
4946584,0,Kepler
6463499,0,Kepler
8254882,0,Kepler
6042031,0,Kepler
4078311,1,Kepler
5475735,0,Kepler
10075409,0,Kepler
7038096,0,Kepler
3345973,0,Kepler
11972872,0,Kepler
9899233,0,Kepler
3103227,1,Kepler
4850961,1,Kepler
3102309,0,Kepler
8521059,0,Kepler
5217574,0,Kepler
8439323,1,Kepler
3230095,0,Kepler
6862332,0,Kepler
10714072,1,Kepler
10992011,0,Kepler
8128247,0,Kepler
6276994,0,Kepler
9674564,0,Kepler
5688683,1,Kepler
6607644,1,Kepler
7610663,1,Kepler
5565707,0,Kepler
1293031,0,Kepler
2859299,0,Kepler
4067110,0,Kepler
8694309,0,Kepler
7818447,0,Kepler
11569475,0,Kepler
8951205,1,Kepler
5700900,0,Kepler
7026477,0,Kepler
9402583,0,Kepler
7838675,1,Kepler
8700537,0,Kepler
10858785,0,Kepler
9640907,0,Kepler
9551430,0,Kepler
3228986,0,Kepler
7100673,1,Kepler
4138557,0,Kepler
2708278,0,Kepler
3747817,1,Kepler
8483366,0,Kepler
10089911,1,Kepler
3247404,0,Kepler
11415243,1,Kepler
7773179,0,Kepler
11017094,0,Kepler
5956633,0,Kepler
9899065,0,Kepler
5471792,0,Kepler
11145831,0,Kepler
11444952,0,Kepler
8647295,0,Kepler
3444098,0,Kepler
5112567,0,Kepler
2708343,0,Kepler
3235282,0,Kepler
3348090,0,Kepler
9282762,0,Kepler
3117046,0,Kepler
6311520,0,Kepler
5201115,0,Kepler
2708203,0,Kepler
4150496,0,Kepler
9655005,0,Kepler
3851194,0,Kepler
5092655,0,Kepler
3955817,1,Kepler
10661778,0,Kepler
5513857,0,Kepler
10272389,0,Kepler
4679687,0,Kepler
7968683,0,Kepler
10360722,1,Kepler
9091755,0,Kepler
3852476,0,Kepler
6349881,1,Kepler
9851970,0,Kepler
5726910,0,Kepler
1718958,1,Kepler
6428794,1,Kepler
3228825,0,Kepler
4673628,1,Kepler
9099950,0,Kepler
9272070,1,Kepler
5088400,1,Kepler
4669402,0,Kepler
3757407,0,Kepler
4769931,0,Kepler
9220612,0,Kepler
6806695,0,Kepler
3858943,0,Kepler
10858803,0,Kepler
6129694,0,Kepler
5957181,0,Kepler
7601918,0,Kepler
6119877,0,Kepler
7211879,0,Kepler
8087812,1,Kepler
4863956,0,Kepler
5308537,1,Kepler
5281113,1,Kepler
7847104,0,Kepler
3347807,0,Kepler
8487805,0,Kepler
3336845,0,Kepler
3645282,0,Kepler
6026924,1,Kepler
6525280,0,Kepler
4861784,0,Kepler
5876360,0,Kepler
3732972,0,Kepler
3244792,1,Kepler
8743082,0,Kepler
9142742,0,Kepler
6891513,0,Kepler
4579598,0,Kepler
7777522,0,Kepler
9305012,0,Kepler
9597729,0,Kepler
11390109,0,Kepler
5078025,0,Kepler
1724719,1,Kepler
5026326,0,Kepler
5512580,0,Kepler
11670599,0,Kepler
6359820,0,Kepler
11872139,0,Kepler
2708221,0,Kepler
5040223,0,Kepler
4571004,0,Kepler
7031942,0,Kepler
5632701,0,Kepler
10549924,0,Kepler
9366617,1,Kepler
6187341,0,Kepler
3353454,0,Kepler
10156055,0,Kepler
8418018,0,Kepler
5024177,0,Kepler
4548011,1,Kepler
8459663,1,Kepler
10155321,0,Kepler
3866536,0,Kepler
7046035,1,Kepler
4679314,0,Kepler
5702637,0,Kepler
8309169,0,Kepler
4678919,0,Kepler
5563080,0,Kepler
6364067,0,Kepler
5983532,0,Kepler
3439126,0,Kepler
5868793,1,Kepler
8483021,0,Kepler
10063208,1,Kepler
1575873,0,Kepler
10669994,1,Kepler
11449918,0,Kepler
3750350,0,Kepler
4584865,0,Kepler
9183378,1,Kepler
11188254,0,Kepler
1724513,0,Kepler
9535876,0,Kepler
5817533,0,Kepler
7681230,0,Kepler
7596240,1,Kepler
3448456,0,Kepler
12107008,0,Kepler
7427764,1,Kepler
4754831,0,Kepler
9899630,0,Kepler
4367528,0,Kepler
8416523,1,Kepler
3751231,0,Kepler
7816665,0,Kepler
9535881,0,Kepler
11616596,0,Kepler
9872831,1,Kepler
8508126,0,Kepler
8507475,1,Kepler
8773015,1,Kepler
3531231,0,Kepler
5471489,0,Kepler
9011874,0,Kepler
9936080,0,Kepler
8611344,0,Kepler
9518651,0,Kepler
2305311,0,Kepler
6383595,0,Kepler
11509504,1,Kepler
6599949,0,Kepler
11611275,1,Kepler
11612280,1,Kepler
5536715,0,Kepler
8149484,0,Kepler
12407623,0,Kepler
11444514,1,Kepler
9702006,1,Kepler
6778008,0,Kepler
8308260,0,Kepler
8492101,0,Kepler
6343576,0,Kepler
2449101,0,Kepler
7259249,0,Kepler
8678691,0,Kepler
9640924,0,Kepler
11151677,0,Kepler
11037128,0,Kepler
11969092,0,Kepler
2570773,0,Kepler
6356885,0,Kepler
3542542,0,Kepler
11718389,1,Kepler
11124703,0,Kepler
10329196,1,Kepler
10604592,1,Kepler
9593773,0,Kepler
9285568,1,Kepler
9777757,0,Kepler
7103919,1,Kepler
8645191,0,Kepler
10722485,1,Kepler
9717958,0,Kepler
8128067,0,Kepler
7703910,0,Kepler
7777818,0,Kepler
9851360,0,Kepler
6937529,1,Kepler
9490653,0,Kepler
3328027,0,Kepler
3644631,0,Kepler
9640931,0,Kepler
5125196,0,Kepler
9640962,0,Kepler
5097454,0,Kepler
3663141,0,Kepler
5177859,1,Kepler
4568117,0,Kepler
10342248,0,Kepler
9777290,0,Kepler
8548427,0,Kepler
6289344,0,Kepler
9883606,1,Kepler
5860968,1,Kepler
3645438,1,Kepler
8480582,1,Kepler
10936786,0,Kepler
6938264,0,Kepler
9899315,0,Kepler
9541089,0,Kepler
3650049,0,Kepler
9641076,0,Kepler
10525049,1,Kepler
5095082,1,Kepler
12418891,0,Kepler
3839294,0,Kepler
7698701,0,Kepler
2830919,0,Kepler
9588822,0,Kepler
10858737,0,Kepler
6752002,1,Kepler
7257966,1,Kepler
3644738,0,Kepler
9406892,0,Kepler
8487645,0,Kepler
10407482,1,Kepler
5817613,0,Kepler
9910942,0,Kepler
10924340,0,Kepler
5371777,1,Kepler
6629993,0,Kepler
10427700,0,Kepler
11296045,0,Kepler
3124598,0,Kepler
6879171,1,Kepler
9897364,1,Kepler
12505503,1,Kepler
3548639,0,Kepler
4390912,0,Kepler
7115925,0,Kepler
10526887,1,Kepler
3545583,0,Kepler
8374741,0,Kepler
3247503,0,Kepler
9828127,1,Kepler
4281068,0,Kepler
9092496,0,Kepler
5644412,1,Kepler
9959545,0,Kepler
9641144,0,Kepler
8572168,0,Kepler
4472143,0,Kepler
7368137,0,Kepler
9027841,0,Kepler
8953414,0,Kepler
10730070,1,Kepler
4458109,0,Kepler
2831055,1,Kepler
11044826,0,Kepler
6681687,0,Kepler
7703882,1,Kepler
8179190,0,Kepler
9777724,0,Kepler
5340878,1,Kepler
10273903,0,Kepler
7450747,1,Kepler
7826620,1,Kepler
8890924,1,Kepler
8483241,0,Kepler
8573193,1,Kepler
9240664,0,Kepler
7281411,0,Kepler
6528141,0,Kepler
8106112,0,Kepler
5563937,0,Kepler
10736179,0,Kepler
6119921,0,Kepler
5084171,1,Kepler
4141587,0,Kepler
3834317,0,Kepler
10593535,1,Kepler
5992210,0,Kepler
4284980,0,Kepler
9302543,0,Kepler
9701962,1,Kepler
6685646,0,Kepler
4574319,0,Kepler
7741837,0,Kepler
11137065,0,Kepler
11093335,0,Kepler
9394768,0,Kepler
10972902,0,Kepler
12004971,0,Kepler
3644602,0,Kepler
11912941,0,Kepler
6525106,0,Kepler
5977470,1,Kepler
4355503,0,Kepler
6119923,0,Kepler
6126076,0,Kepler
11284772,1,Kepler
9209183,0,Kepler
6153407,1,Kepler
5955621,0,Kepler
11519187,1,Kepler
8417078,1,Kepler
4852297,0,Kepler
9851845,0,Kepler
9474483,0,Kepler
9898017,1,Kepler
8613218,0,Kepler
8548069,0,Kepler
6278762,1,Kepler
3127911,0,Kepler
10399321,0,Kepler
7837733,0,Kepler
2578017,0,Kepler
8625732,0,Kepler
2831251,0,Kepler
6721380,0,Kepler
7694615,0,Kepler
6201203,0,Kepler
4556468,1,Kepler
9222516,0,Kepler
7285673,0,Kepler
5282437,0,Kepler
7747457,1,Kepler
8652360,0,Kepler
9602421,0,Kepler
4373195,0,Kepler
5090937,0,Kepler
6359175,0,Kepler
8104207,0,Kepler
10026502,1,Kepler
3953173,0,Kepler
8037926,0,Kepler
6437617,0,Kepler
8453851,0,Kepler
11650401,1,Kepler
9873759,0,Kepler
9516728,0,Kepler
4825872,0,Kepler
4680772,0,Kepler
8110733,0,Kepler
9100953,1,Kepler
10407086,0,Kepler
4073089,0,Kepler
6065351,0,Kepler
6761777,1,Kepler
9412623,1,Kepler
3644505,0,Kepler
4664743,0,Kepler
4735826,1,Kepler
6593734,0,Kepler
9711297,0,Kepler
8395860,0,Kepler
7778621,1,Kepler
5956354,0,Kepler
8109107,0,Kepler
6200529,0,Kepler
6929285,0,Kepler
4848321,0,Kepler
12255382,0,Kepler
6522745,0,Kepler
11076276,0,Kepler
12012439,0,Kepler
4374610,0,Kepler
4545570,1,Kepler
7598111,0,Kepler
8240746,0,Kepler
9652655,0,Kepler
10140843,0,Kepler
10473272,0,Kepler
9824928,0,Kepler
5817685,0,Kepler
7282042,0,Kepler
7523542,0,Kepler
3109937,0,Kepler
9386171,0,Kepler
11671579,1,Kepler
11553598,0,Kepler
12069414,0,Kepler
9216775,1,Kepler
8443265,0,Kepler
3240406,0,Kepler
5090803,0,Kepler
8377197,0,Kepler
6137779,0,Kepler
11913072,0,Kepler
9083470,0,Kepler
5783732,0,Kepler
7900100,0,Kepler
9849884,0,Kepler
11243547,0,Kepler
9009036,1,Kepler
10491525,0,Kepler
3859042,0,Kepler
4946049,0,Kepler
2857607,1,Kepler
5559651,0,Kepler
5962262,1,Kepler
5437348,0,Kepler
8429668,0,Kepler
7429240,1,Kepler
7032001,0,Kepler
6199864,0,Kepler
9577855,0,Kepler
4386607,0,Kepler
12108364,0,Kepler
8295671,0,Kepler
10407210,0,Kepler
7457278,0,Kepler
8984755,0,Kepler
7366895,0,Kepler
6200612,0,Kepler
9777200,0,Kepler
5003670,1,Kepler
5200084,0,Kepler
4144873,0,Kepler
9171886,0,Kepler
3337061,0,Kepler
5696918,0,Kepler
8487838,0,Kepler
8937762,0,Kepler
2720828,0,Kepler
8652577,0,Kepler
8804937,0,Kepler
11912987,0,Kepler
4136659,0,Kepler
3438976,0,Kepler
6610064,0,Kepler
5476671,0,Kepler
7335972,0,Kepler
2694632,0,Kepler
5428471,0,Kepler
7283710,0,Kepler
10794509,0,Kepler
2576224,0,Kepler
3967501,0,Kepler
6437226,0,Kepler
2710623,0,Kepler
3330684,0,Kepler
2696703,0,Kepler
7699298,0,Kepler
7115661,0,Kepler
2853889,0,Kepler
4845862,0,Kepler
10130057,0,Kepler
9838608,0,Kepler
4247811,0,Kepler
6543645,0,Kepler
8738244,0,Kepler
4157052,0,Kepler
10006641,0,Kepler
10815916,0,Kepler
3547760,0,Kepler
7281484,0,Kepler
4848115,0,Kepler
5991765,0,Kepler
3962872,0,Kepler
11912911,0,Kepler
7045435,0,Kepler
2972800,0,Kepler
8573168,0,Kepler
10801249,0,Kepler
3857860,0,Kepler
5024252,0,Kepler
7430876,0,Kepler
4843592,0,Kepler
9602775,0,Kepler
8955709,0,Kepler
7031430,0,Kepler
7133294,1,Kepler
4381429,1,Kepler
11912916,0,Kepler
12108293,0,Kepler
5301093,0,Kepler
9640946,0,Kepler
9776186,0,Kepler
9752973,0,Kepler
8044600,0,Kepler
10220837,1,Kepler
10991239,0,Kepler
9345819,0,Kepler
9180566,0,Kepler
11092040,0,Kepler
4851145,0,Kepler
10292540,0,Kepler
3732894,0,Kepler
6276791,1,Kepler
8636600,1,Kepler
10220950,0,Kepler
10342316,0,Kepler
5305399,0,Kepler
12021811,0,Kepler
3962684,0,Kepler
4730442,0,Kepler
9447166,1,Kepler
9643043,0,Kepler
8151055,1,Kepler
7177555,0,Kepler
10615440,1,Kepler
5802292,0,Kepler
5126932,0,Kepler
10034146,0,Kepler
4175105,0,Kepler
2437897,0,Kepler
9307966,0,Kepler
5556726,0,Kepler
2554853,0,Kepler
7889486,0,Kepler
8233802,0,Kepler
7510820,1,Kepler
6116035,0,Kepler
8958359,0,Kepler
7983117,1,Kepler
5480884,0,Kepler
12506417,0,Kepler
10187563,0,Kepler
5544450,0,Kepler
9307105,0,Kepler
6880517,1,Kepler
6615511,1,Kepler
3632089,1,Kepler
9959494,0,Kepler
11456405,0,Kepler
4544684,0,Kepler
8975368,0,Kepler
9291039,0,Kepler
5168498,0,Kepler
10489539,0,Kepler
9569711,1,Kepler
12735830,1,Kepler
6592335,1,Kepler
5651829,0,Kepler
9094763,0,Kepler
10338279,0,Kepler
4851239,0,Kepler
5009688,0,Kepler
10057494,1,Kepler
6587796,1,Kepler
9489953,0,Kepler
5305240,0,Kepler
9838060,0,Kepler
8554701,1,Kepler
5389632,0,Kepler
9031209,1,Kepler
5951416,0,Kepler
4645833,0,Kepler
8940918,0,Kepler
9827596,0,Kepler
6206559,0,Kepler
5024429,0,Kepler
9532117,0,Kepler
6928906,0,Kepler
9821151,0,Kepler
8073705,1,Kepler
4271474,1,Kepler
5130983,0,Kepler
11093538,0,Kepler
11044779,0,Kepler
6438379,0,Kepler
9145415,0,Kepler
4545926,0,Kepler
9396760,0,Kepler
5119619,0,Kepler
9582496,0,Kepler
3343281,0,Kepler
2573108,0,Kepler
9885417,1,Kepler
3336476,0,Kepler
9083564,0,Kepler
7335713,0,Kepler
8331612,1,Kepler
5185765,0,Kepler
5965819,1,Kepler
11294883,0,Kepler
5471566,0,Kepler
5814013,0,Kepler
7117355,0,Kepler
5653072,0,Kepler
2707985,0,Kepler
9899141,0,Kepler
8183288,1,Kepler
11305996,0,Kepler
6859801,0,Kepler
7767733,0,Kepler
5201593,0,Kepler
9007609,0,Kepler
11038580,0,Kepler
9509223,0,Kepler
6720773,0,Kepler
8056651,0,Kepler
4665991,0,Kepler
10191036,0,Kepler
10420301,0,Kepler
12156174,1,Kepler
4634135,0,Kepler
4736644,1,Kepler
5876805,0,Kepler
5818068,0,Kepler
10139390,0,Kepler
5273713,0,Kepler
3526331,0,Kepler
11496490,0,Kepler
1430305,0,Kepler
7117549,0,Kepler
12055539,1,Kepler
12056139,1,Kepler
4774646,0,Kepler
10030778,0,Kepler
7870282,0,Kepler
11153259,0,Kepler
9021075,1,Kepler
5783938,0,Kepler
3445812,0,Kepler
4473613,1,Kepler
8960918,0,Kepler
4647662,0,Kepler
9822284,0,Kepler
8940700,0,Kepler
9850966,0,Kepler
8747009,0,Kepler
8826007,1,Kepler
8620402,1,Kepler
8379021,0,Kepler
8104030,0,Kepler
5282477,0,Kepler
6681546,0,Kepler
6421137,0,Kepler
9893278,0,Kepler
4548162,0,Kepler
7293937,0,Kepler
8043721,0,Kepler
7985733,0,Kepler
6522824,0,Kepler
6802536,0,Kepler
4750341,0,Kepler
6612327,0,Kepler
7285757,1,Kepler
5211922,0,Kepler
5280587,1,Kepler
8129005,0,Kepler
4840156,0,Kepler
4138008,1,Kepler
6468904,0,Kepler
5709906,0,Kepler
9777556,0,Kepler
10753922,0,Kepler
5980061,0,Kepler
4059887,0,Kepler
8288741,0,Kepler
6852354,0,Kepler
5303346,0,Kepler
3858879,0,Kepler
3120904,1,Kepler
3342467,0,Kepler
11757451,1,Kepler
2711597,0,Kepler
8047428,1,Kepler
11513486,1,Kepler
4851283,0,Kepler
5024138,0,Kepler
9086001,0,Kepler
4927734,0,Kepler
11189311,1,Kepler
10031918,0,Kepler
5276332,0,Kepler
3544640,1,Kepler
10653179,1,Kepler
12066569,1,Kepler
6497146,1,Kepler
8625813,0,Kepler
4651399,0,Kepler
9953575,0,Kepler
7887890,0,Kepler
4544628,0,Kepler
7052511,0,Kepler
4764774,0,Kepler
9910828,0,Kepler
11867608,0,Kepler
8016691,1,Kepler
6584273,1,Kepler
5768816,1,Kepler
3644071,0,Kepler
5360974,0,Kepler
4670267,0,Kepler
7435780,0,Kepler
8938937,0,Kepler
10556180,0,Kepler
12401132,0,Kepler
8308070,0,Kepler
6956136,0,Kepler
10661917,0,Kepler
7799701,0,Kepler
6233483,0,Kepler
5392871,0,Kepler
3858851,0,Kepler
3858917,0,Kepler
4466356,0,Kepler
9474232,0,Kepler
3859151,0,Kepler
11456279,0,Kepler
5398002,0,Kepler
6680911,0,Kepler
10356124,0,Kepler
6286161,0,Kepler
5385471,0,Kepler
6368175,1,Kepler
5471158,0,Kepler
4847843,0,Kepler
5120225,0,Kepler
9656543,0,Kepler
10751515,0,Kepler
3348093,0,Kepler
6182846,0,Kepler
6442602,0,Kepler
9851126,0,Kepler
11455428,1,Kepler
10484409,0,Kepler
5796185,0,Kepler
3945802,0,Kepler
6265665,1,Kepler
4645174,1,Kepler
8719419,0,Kepler
9028474,0,Kepler
4349442,0,Kepler
3644542,0,Kepler
6182849,0,Kepler
9851142,0,Kepler
3442054,0,Kepler
4079530,0,Kepler
6445531,0,Kepler
10677186,0,Kepler
9025914,0,Kepler
9366988,0,Kepler
11657614,1,Kepler
3102000,0,Kepler
6599975,1,Kepler
8266276,0,Kepler
5887316,0,Kepler
4282191,1,Kepler
3559860,1,Kepler
10651945,0,Kepler
7117003,0,Kepler
3240159,0,Kepler
6147851,0,Kepler
9658118,0,Kepler
7132542,0,Kepler
8589754,0,Kepler
3757590,0,Kepler
2437149,0,Kepler
9715925,0,Kepler
9529733,0,Kepler
9613070,0,Kepler
10845188,0,Kepler
5709103,0,Kepler
6705026,1,Kepler
6779726,1,Kepler
3098843,0,Kepler
7288306,1,Kepler
5887393,0,Kepler
11860395,1,Kepler
5456023,0,Kepler
6187888,0,Kepler
9529744,1,Kepler
12021387,0,Kepler
8044608,0,Kepler
8760135,0,Kepler
4073707,0,Kepler
5730394,0,Kepler
6956216,0,Kepler
6137704,0,Kepler
10275074,0,Kepler
9110346,0,Kepler
10259301,0,Kepler
2995392,1,Kepler
3120308,0,Kepler
9991621,0,Kepler
8078502,1,Kepler
2852528,0,Kepler
10798838,0,Kepler
8560940,0,Kepler
10292238,0,Kepler
8733497,0,Kepler
4255422,0,Kepler
9837544,0,Kepler
7877824,0,Kepler
6469946,0,Kepler
6947164,0,Kepler
6233903,0,Kepler
7212066,0,Kepler
6675060,0,Kepler
5716508,0,Kepler
10518735,0,Kepler
8644365,1,Kepler
9489947,0,Kepler
6960487,0,Kepler
6309264,0,Kepler
7021177,0,Kepler
7122259,0,Kepler
6364582,1,Kepler
6190535,0,Kepler
9834257,0,Kepler
10748621,0,Kepler
4824268,0,Kepler
6527016,0,Kepler
6431670,0,Kepler
7376500,0,Kepler
9636559,0,Kepler
8095110,0,Kepler
11499263,0,Kepler
9775253,0,Kepler
3858988,0,Kepler
10798605,0,Kepler
5895083,0,Kepler
9714123,0,Kepler
6118370,1,Kepler
2717158,1,Kepler
6198256,0,Kepler
2437112,0,Kepler
7987086,0,Kepler
7374746,0,Kepler
8668810,0,Kepler
6519865,0,Kepler
8868907,0,Kepler
3865298,0,Kepler
10091110,0,Kepler
3542574,0,Kepler
3544694,0,Kepler
9085563,1,Kepler
5952448,0,Kepler
11874338,0,Kepler
9763612,1,Kepler
6199716,0,Kepler
9468384,0,Kepler
8868364,0,Kepler
10092312,0,Kepler
3964545,0,Kepler
9656397,0,Kepler
5444491,0,Kepler
3735629,0,Kepler
8244173,0,Kepler
6546508,0,Kepler
9886224,0,Kepler
3735634,0,Kepler
5730380,0,Kepler
6058875,0,Kepler
10735564,0,Kepler
3561464,1,Kepler
5962509,0,Kepler
6359802,0,Kepler
7121885,0,Kepler
5213404,1,Kepler
6205566,0,Kepler
7287391,0,Kepler
6756202,0,Kepler
10215869,0,Kepler
5456319,0,Kepler
2307206,0,Kepler
7025540,0,Kepler
7620844,0,Kepler
6677267,0,Kepler
7732791,0,Kepler
5736801,0,Kepler
8177798,0,Kepler
10489521,0,Kepler
12643582,0,Kepler
9328641,0,Kepler
5991070,0,Kepler
5531953,1,Kepler
3757778,0,Kepler
11754430,1,Kepler
9995771,1,Kepler
11875511,0,Kepler
5213230,1,Kepler
6233466,0,Kepler
11249624,0,Kepler
6426592,0,Kepler
8491745,0,Kepler
3970117,0,Kepler
11147814,0,Kepler
10922659,1,Kepler
8892720,0,Kepler
6032920,0,Kepler
8409295,1,Kepler
7131760,1,Kepler
9468382,0,Kepler
6145201,0,Kepler
5986209,0,Kepler
9226339,0,Kepler
6525209,0,Kepler
5534965,0,Kepler
5512513,0,Kepler
9965206,0,Kepler
4247023,0,Kepler
4848423,0,Kepler
11403216,0,Kepler
5774375,0,Kepler
8263752,0,Kepler
9285265,1,Kepler
5780930,1,Kepler
4164393,0,Kepler
7288444,1,Kepler
10881457,1,Kepler
5513861,0,Kepler
9948002,0,Kepler
5264304,0,Kepler
10960995,0,Kepler
9592575,0,Kepler
7898576,0,Kepler
5806800,0,Kepler
11671429,0,Kepler
5392897,0,Kepler
11810124,1,Kepler
6023859,0,Kepler
3433668,1,Kepler
7503885,1,Kepler
3629330,1,Kepler
5471289,0,Kepler
9783760,0,Kepler
9528430,0,Kepler
5529552,0,Kepler
8882847,0,Kepler
9773869,0,Kepler
6707942,0,Kepler
5023948,0,Kepler
5113053,0,Kepler
5817957,0,Kepler
4743508,0,Kepler
11303322,1,Kepler
11241912,1,Kepler
8824737,1,Kepler
9349757,1,Kepler
11519134,0,Kepler
8552719,0,Kepler
12164634,0,Kepler
5193077,0,Kepler
8880123,1,Kepler
10068919,0,Kepler
7353970,0,Kepler
12316447,0,Kepler
5823557,0,Kepler
10491554,0,Kepler
9785454,0,Kepler
8636333,1,Kepler
7136958,0,Kepler
1995732,0,Kepler
6069674,0,Kepler
8081239,1,Kepler
3745559,1,Kepler
8356054,0,Kepler
9117416,1,Kepler
7517261,1,Kepler
5653795,0,Kepler
8424002,1,Kepler
8635938,0,Kepler
10464666,0,Kepler
5024292,0,Kepler
4659255,0,Kepler
8263746,0,Kepler
3428468,0,Kepler
7091432,1,Kepler
6368230,1,Kepler
7115291,0,Kepler
9907505,0,Kepler
9027909,1,Kepler
6369845,0,Kepler
9230021,1,Kepler
5471688,0,Kepler
6058816,1,Kepler
5130740,0,Kepler
9892471,0,Kepler
2019076,0,Kepler
5879448,0,Kepler
7376490,0,Kepler
11968513,0,Kepler
7866921,0,Kepler
6619815,1,Kepler
6113752,0,Kepler
3098197,0,Kepler
11651712,1,Kepler
7045605,0,Kepler
8738775,1,Kepler
7877818,0,Kepler
5636642,0,Kepler
6515722,0,Kepler
6679504,0,Kepler
5560831,0,Kepler
5305404,0,Kepler
3728432,1,Kepler
5473535,0,Kepler
12106934,0,Kepler
6222898,0,Kepler
3955866,0,Kepler
11200767,0,Kepler
8589731,0,Kepler
4356766,0,Kepler
2167890,0,Kepler
4935914,0,Kepler
11303811,0,Kepler
2437783,0,Kepler
12062660,0,Kepler
9777087,0,Kepler
5956776,0,Kepler
8883727,0,Kepler
6516874,0,Kepler
9161118,0,Kepler
3556229,0,Kepler
11911580,0,Kepler
9480535,1,Kepler
10583225,0,Kepler
5215251,0,Kepler
10383696,0,Kepler
9777090,0,Kepler
11455484,0,Kepler
2446623,0,Kepler
9596089,0,Kepler
5738506,0,Kepler
4247807,0,Kepler
7700590,0,Kepler
9053086,0,Kepler
5467113,0,Kepler
8240123,0,Kepler
5114623,0,Kepler
10031907,0,Kepler
5480736,0,Kepler
8487748,0,Kepler
9892856,0,Kepler
7137213,0,Kepler
6795089,0,Kepler
3340313,0,Kepler
4150804,1,Kepler
5021174,0,Kepler
9025971,1,Kepler
2581316,1,Kepler
6314185,0,Kepler
8620561,0,Kepler
8937019,0,Kepler
9896435,0,Kepler
10352938,0,Kepler
10676927,0,Kepler
5649836,0,Kepler
7620660,0,Kepler
3836399,0,Kepler
2581554,1,Kepler
10363115,1,Kepler
10491062,0,Kepler
9761615,1,Kepler
4058881,0,Kepler
8621353,0,Kepler
10795103,1,Kepler
9394601,0,Kepler
8494410,0,Kepler
6863161,0,Kepler
7840035,0,Kepler
8543279,0,Kepler
8047283,0,Kepler
7090867,0,Kepler
7612691,0,Kepler
9761573,0,Kepler
8042789,0,Kepler
10095484,0,Kepler
5467102,0,Kepler
6780367,0,Kepler
5471496,0,Kepler
4544620,0,Kepler
5784777,1,Kepler
6863187,0,Kepler
9719636,0,Kepler
2452440,0,Kepler
5020034,0,Kepler
6974867,0,Kepler
11518142,1,Kepler
3114667,0,Kepler
12109845,0,Kepler
3954227,0,Kepler
8651551,0,Kepler
7115550,0,Kepler
9532637,0,Kepler
5305451,0,Kepler
7174349,0,Kepler
11824218,0,Kepler
10788461,1,Kepler
11667548,0,Kepler
8868649,0,Kepler
9715939,0,Kepler
4751083,0,Kepler
5903301,0,Kepler
7695087,0,Kepler
6200709,0,Kepler
7013923,0,Kepler
5360082,0,Kepler
6543683,0,Kepler
10555365,0,Kepler
5481426,0,Kepler
7983756,0,Kepler
7289165,0,Kepler
12784167,1,Kepler
8949316,0,Kepler
8912730,0,Kepler
9784230,0,Kepler
11466960,0,Kepler
3124420,0,Kepler
4649440,0,Kepler
2437488,0,Kepler
10083623,0,Kepler
11253711,1,Kepler
8043052,0,Kepler
5435816,0,Kepler
8559589,0,Kepler
4372765,0,Kepler
10268903,0,Kepler
7017437,0,Kepler
7220320,0,Kepler
9291378,0,Kepler
4949524,0,Kepler
2697935,0,Kepler
6531143,0,Kepler
3550434,0,Kepler
2558370,0,Kepler
5397166,0,Kepler
7024530,0,Kepler
5015459,0,Kepler
1433980,0,Kepler
2438490,0,Kepler
3838496,0,Kepler
6470521,0,Kepler
2449090,0,Kepler
5652260,0,Kepler
2569494,0,Kepler
12405950,0,Kepler
5206233,0,Kepler
7031066,0,Kepler
6775985,0,Kepler
11357192,0,Kepler
9533489,0,Kepler
11825057,0,Kepler
12306699,0,Kepler
9692336,0,Kepler
9641008,0,Kepler
8588377,0,Kepler
3644601,0,Kepler
4242692,1,Kepler
8781480,0,Kepler
6783732,0,Kepler
11607176,0,Kepler
10661718,0,Kepler
6470516,0,Kepler
7770471,0,Kepler
5130380,0,Kepler
6314173,0,Kepler
5688997,0,Kepler
7031340,0,Kepler
4073730,0,Kepler
2854948,0,Kepler
8459354,0,Kepler
4164922,1,Kepler
12061969,1,Kepler
10259029,0,Kepler
8299947,0,Kepler
3335813,0,Kepler
11858741,0,Kepler
6363494,0,Kepler
2576107,0,Kepler
9532421,0,Kepler
6936966,0,Kepler
5653849,0,Kepler
2437060,0,Kepler
8127648,0,Kepler
11564013,0,Kepler
9405541,0,Kepler
8906045,0,Kepler
7031638,0,Kepler
7296094,0,Kepler
5437945,1,Kepler
12009347,0,Kepler
4037163,0,Kepler
5535890,0,Kepler
5215980,0,Kepler
9353742,1,Kepler
